,heater_pwm,fan_pwm,c1,c2,c3,c4,obj
0,0.0,0.2,0.0,0.6,0.03,1,0.0
1,100.0,0.2,3.963781830776681,0.6,3.0093432137296583,1,46503.9149185042
2,0.0,0.2,0.0026781916161009323,0.6,0.03,1,1701.208809023708
