Time (sec), Heater 1, Heater 2, Temperature 1, Temperature 2,K1s,K2s,K3s,tau12s,tau3s
3.411805310249328613e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.696999999999999886e+01,6.407999999999999829e+01,1.000000000000000000e+00,6.495362853599999653e-01,3.661302810000000019e-01,1.824245766500000059e+02,1.953591504399999934e+01
3.441713004112243652e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.632999999999999829e+01,6.423999999999999488e+01,1.000000000000000000e+00,6.583983135700000044e-01,3.561302809999999930e-01,1.862762040800000136e+02,1.939611447200000072e+01
3.471628880500793457e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.568000000000000682e+01,6.446999999999999886e+01,1.000000000000000000e+00,6.673470219299999506e-01,3.461302809999999841e-01,1.907717504500000132e+02,1.912135977599999848e+01
3.501541707515716553e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.504000000000000625e+01,6.468999999999999773e+01,1.000000000000000000e+00,6.738083293900000159e-01,3.361302809999999752e-01,1.957717499999999973e+02,1.857897041400000049e+01
3.531446309089660645e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.471999999999999886e+01,6.510999999999999943e+01,1.000000000000000000e+00,6.744009071300000047e-01,3.337670178500000140e-01,1.967384397600000057e+02,1.839858863599999950e+01
3.561353857517242432e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.406999999999999318e+01,6.531000000000000227e+01,1.000000000000000000e+00,6.687018609299999472e-01,3.359208440500000004e-01,1.945488350900000114e+02,1.836421613199999925e+01
3.591261451244354248e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.343000000000000682e+01,6.523999999999999488e+01,1.000000000000000000e+00,6.636860949599999726e-01,3.378831215399999977e-01,1.923173105699999894e+02,1.837304462099999824e+01
3.621169154644012451e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.310999999999999943e+01,6.565999999999999659e+01,1.000000000000000000e+00,6.527718075399999709e-01,3.419887715100000114e-01,1.873173109999999895e+02,1.841045680899999937e+01
3.651074047088623047e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.278000000000000114e+01,6.598000000000000398e+01,1.000000000000000000e+00,6.418464471100000512e-01,3.469570719699999750e-01,1.823173109999999895e+02,1.844422362499999934e+01
3.680980658531188965e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.245999999999999375e+01,6.626999999999999602e+01,1.000000000000000000e+00,6.393522358700000074e-01,3.456386558299999745e-01,1.808148383699999897e+02,1.845376684100000020e+01
3.710892083644866943e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.214000000000000057e+01,6.623999999999999488e+01,1.000000000000000000e+00,6.362885595199999633e-01,3.376661321900000234e-01,1.804373578100000088e+02,1.807892529600000131e+01
3.740799844264984131e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.178000000000000114e+01,6.662999999999999545e+01,1.000000000000000000e+00,6.360287109000000161e-01,3.366200350199999858e-01,1.806427098100000137e+02,1.800769800000000131e+01
3.770713956356048584e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.129999999999999716e+01,6.704999999999999716e+01,1.000000000000000000e+00,6.354324097500000379e-01,3.331546322699999729e-01,1.810399081500000023e+02,1.781305269699999982e+01
3.800620813369750977e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.084999999999999432e+01,6.720999999999999375e+01,1.000000000000000000e+00,6.342280112300000550e-01,3.276689918499999798e-01,1.815766640800000005e+02,1.752465378999999857e+01
3.830526018142700195e+02,2.598274474889769081e+01,9.046162378132736137e+01,7.053000000000000114e+01,6.737000000000000455e+01,1.000000000000000000e+00,6.336029989200000490e-01,3.254566756400000260e-01,1.814577367400000014e+02,1.745287571800000137e+01
3.860438466072082520e+02,2.598274474889769081e+01,9.046162378132736137e+01,6.992000000000000171e+01,6.737000000000000455e+01,1.000000000000000000e+00,6.323052862900000459e-01,3.201760513899999938e-01,1.814786343400000135e+02,1.725110369500000118e+01
3.890344004631042480e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.956000000000000227e+01,6.756000000000000227e+01,1.000000000000000000e+00,6.305613741400000194e-01,3.129614675299999815e-01,1.797395427300000108e+02,1.720835200799999853e+01
3.920258870124816895e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.923999999999999488e+01,6.759000000000000341e+01,1.000000000000000000e+00,6.291649152099999531e-01,3.063411366400000113e-01,1.789661111400000095e+02,1.706229343400000076e+01
3.950160048007965088e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.895000000000000284e+01,6.792000000000000171e+01,1.000000000000000000e+00,6.275333220600000095e-01,2.963411369999999767e-01,1.784019470000000069e+02,1.676265184900000094e+01
3.980071163177490234e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.862999999999999545e+01,6.801000000000000512e+01,1.000000000000000000e+00,6.269892905099999636e-01,2.877828967900000201e-01,1.783339785800000072e+02,1.651295304900000005e+01
4.009984874725341797e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.840000000000000568e+01,6.814000000000000057e+01,1.000000000000000000e+00,6.266167405500000509e-01,2.822588462599999737e-01,1.784578427200000021e+02,1.632298254799999881e+01
4.039903302192687988e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.804999999999999716e+01,6.801000000000000512e+01,1.000000000000000000e+00,6.264279066100000293e-01,2.750375003000000151e-01,1.788748407900000075e+02,1.601198821899999913e+01
4.069815745353698730e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.771999999999999886e+01,6.801000000000000512e+01,1.000000000000000000e+00,6.251263686900000449e-01,2.681518075000000056e-01,1.800002667599999882e+02,1.554678696100000046e+01
4.099722709655761719e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.743000000000000682e+01,6.804999999999999716e+01,1.000000000000000000e+00,6.246592949899999470e-01,2.620820608600000212e-01,1.806074958899999956e+02,1.522083085400000080e+01
4.129633247852325439e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.729999999999999716e+01,6.804999999999999716e+01,1.000000000000000000e+00,6.242953471200000104e-01,2.674611650700000065e-01,1.817178748299999995e+02,1.507635645699999927e+01
4.159550929069519043e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.698000000000000398e+01,6.801000000000000512e+01,1.000000000000000000e+00,6.233877726100000016e-01,2.774611650000000096e-01,1.836708330699999863e+02,1.478289299100000065e+01
4.189456532001495361e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.665999999999999659e+01,6.787999999999999545e+01,1.000000000000000000e+00,6.227716858499999786e-01,2.874611650000000185e-01,1.846564492699999960e+02,1.472301487400000042e+01
4.219372177124023438e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.646999999999999886e+01,6.781999999999999318e+01,1.000000000000000000e+00,6.219997937200000271e-01,2.974611650000000274e-01,1.862217945200000031e+02,1.449395411899999964e+01
4.249282350540161133e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.634000000000000341e+01,6.792000000000000171e+01,1.000000000000000000e+00,6.216319681699999933e-01,3.074611649999999807e-01,1.868308783800000015e+02,1.451932053099999997e+01
4.279201304912567139e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.601999999999999602e+01,6.759000000000000341e+01,1.000000000000000000e+00,6.212683430600000056e-01,3.174611649999999896e-01,1.874077920699999993e+02,1.454193541200000084e+01
4.309115788936614990e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.556000000000000227e+01,6.759000000000000341e+01,1.000000000000000000e+00,6.208163920999999474e-01,3.274611649999999985e-01,1.878570627999999942e+02,1.457129514999999920e+01
4.339033050537109375e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.518000000000000682e+01,6.718000000000000682e+01,1.000000000000000000e+00,6.203419047999999547e-01,3.374611650000000074e-01,1.882584530500000142e+02,1.459664061199999985e+01
4.368940989971160889e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.504999999999999716e+01,6.726999999999999602e+01,1.000000000000000000e+00,6.196772268200000378e-01,3.474611650000000163e-01,1.885848479800000064e+02,1.460695638700000032e+01
4.398856663703918457e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.489000000000000057e+01,6.726999999999999602e+01,1.000000000000000000e+00,6.189185834000000552e-01,3.574611650000000251e-01,1.889635067300000060e+02,1.460152552199999931e+01
4.428765203952789307e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.473000000000000398e+01,6.723999999999999488e+01,1.000000000000000000e+00,6.184575711199999937e-01,3.674611649999999785e-01,1.893462212800000088e+02,1.461356907499999913e+01
4.458673067092895508e+02,2.598274474889769081e+01,6.357258696059891889e+01,6.440000000000000568e+01,6.692000000000000171e+01,1.000000000000000000e+00,6.178738266500000131e-01,3.774611649999999874e-01,1.897115415000000098e+02,1.461502683700000027e+01
4.488588500022888184e+02,9.049456946664787438e+01,6.357258696059891889e+01,6.375999999999999801e+01,6.640000000000000568e+01,1.000000000000000000e+00,6.171503401500000319e-01,3.874611649999999963e-01,1.899996632200000022e+02,1.461480372399999972e+01
4.518493478298187256e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.372999999999999687e+01,6.631000000000000227e+01,1.000000000000000000e+00,6.166597596699999739e-01,3.974611650000000052e-01,1.901226649399999928e+02,1.463588151099999912e+01
4.548407979011535645e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.343999999999999773e+01,6.589000000000000057e+01,1.000000000000000000e+00,6.161682337499999607e-01,4.074611650000000140e-01,1.901681085900000028e+02,1.465583600000000075e+01
4.578322429656982422e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.343999999999999773e+01,6.595000000000000284e+01,1.000000000000000000e+00,6.152165947300000104e-01,4.174611650000000229e-01,1.895313868000000070e+02,1.467916862000000044e+01
4.608238973617553711e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.343999999999999773e+01,6.601999999999999602e+01,1.000000000000000000e+00,6.146748547100000515e-01,4.274611649999999763e-01,1.895254601599999944e+02,1.469462171400000017e+01
4.638150436878204346e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.314999999999999858e+01,6.579000000000000625e+01,1.000000000000000000e+00,6.142037712200000277e-01,4.374611649999999852e-01,1.894852515499999868e+02,1.471513317299999990e+01
4.668065364360809326e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.311999999999999744e+01,6.565999999999999659e+01,1.000000000000000000e+00,6.135735098000000276e-01,4.474611649999999941e-01,1.894683023300000002e+02,1.473127016199999950e+01
4.697972304821014404e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.278999999999999915e+01,6.540000000000000568e+01,1.000000000000000000e+00,6.123080968099999799e-01,4.574611650000000029e-01,1.895079275600000130e+02,1.474432055299999966e+01
4.727883868217468262e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.246999999999999886e+01,6.540000000000000568e+01,1.000000000000000000e+00,6.119834840500000261e-01,4.674611650000000118e-01,1.894774919500000010e+02,1.476609903700000004e+01
4.757799365520477295e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.214999999999999858e+01,6.534000000000000341e+01,1.000000000000000000e+00,6.111631244499999838e-01,4.774611650000000207e-01,1.895214217600000097e+02,1.477751748700000078e+01
4.787718636989593506e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.182999999999999829e+01,6.531000000000000227e+01,1.000000000000000000e+00,6.095794527500000282e-01,4.874611649999999741e-01,1.896583758799999941e+02,1.478006523900000069e+01
4.817628531455993652e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.146999999999999886e+01,6.485999999999999943e+01,1.000000000000000000e+00,6.076202971199999858e-01,4.974611649999999829e-01,1.902837789699999860e+02,1.470929755000000050e+01
4.847537338733673096e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.104999999999999716e+01,6.501999999999999602e+01,1.000000000000000000e+00,6.049864923400000150e-01,5.074611650000000473e-01,1.916445078099999932e+02,1.455200064499999968e+01
4.877450723648071289e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.063000000000000256e+01,6.501999999999999602e+01,1.000000000000000000e+00,5.954893086500000488e-01,5.174611649999999452e-01,1.942325828799999954e+02,1.431098489500000071e+01
4.907369041442871094e+02,0.000000000000000000e+00,6.357258696059891889e+01,6.025000000000000000e+01,6.481999999999999318e+01,1.000000000000000000e+00,5.920624710999999873e-01,5.274611649999999541e-01,1.959445750399999895e+02,1.417441222299999914e+01
4.937274169921875000e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.989000000000000057e+01,6.459999999999999432e+01,1.000000000000000000e+00,5.902639050300000356e-01,5.374611649999999630e-01,1.989731224200000099e+02,1.389285555400000050e+01
4.967183134555816650e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.953999999999999915e+01,6.462999999999999545e+01,1.000000000000000000e+00,5.885235083700000036e-01,5.474611649999999718e-01,2.000000000000000000e+02,1.386684378900000070e+01
4.997087526321411133e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.892999999999999972e+01,6.428000000000000114e+01,1.000000000000000000e+00,5.877396973299999772e-01,5.574611649999999807e-01,2.000000000000000000e+02,1.407390000900000082e+01
5.026997494697570801e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.860000000000000142e+01,6.440000000000000568e+01,1.000000000000000000e+00,5.873204025599999545e-01,5.674611649999999896e-01,2.000000000000000000e+02,1.430737847299999999e+01
5.056901795864105225e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.821999999999999886e+01,6.399000000000000199e+01,1.000000000000000000e+00,5.866654616900000008e-01,5.774611649999999985e-01,2.000000000000000000e+02,1.463761084599999940e+01
5.086816959381103516e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.764000000000000057e+01,6.404999999999999716e+01,9.960410992199999480e-01,5.851498207999999979e-01,5.874611650000000074e-01,2.000000000000000000e+02,1.499969235700000070e+01
5.116729948520660400e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.731000000000000227e+01,6.382000000000000028e+01,9.980625503100000184e-01,5.842592023799999534e-01,5.974611650000000163e-01,2.000000000000000000e+02,1.536271231899999989e+01
5.152655739784240723e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.679999999999999716e+01,6.372999999999999687e+01,9.861273830800000306e-01,5.824266165000000495e-01,6.074611650000000251e-01,2.000000000000000000e+02,1.636271229999999832e+01
5.182574276924133301e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.650999999999999801e+01,6.363000000000000256e+01,9.829038118799999779e-01,5.803041749399999727e-01,6.174611650000000340e-01,2.000000000000000000e+02,1.736271229999999832e+01
5.212640702724456787e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.603000000000000114e+01,6.365999999999999659e+01,9.741139356500000401e-01,5.789178234299999781e-01,6.274611650000000429e-01,2.000000000000000000e+02,1.836271229999999832e+01
5.242552666664123535e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.553999999999999915e+01,6.307999999999999829e+01,9.591061582300000055e-01,5.773726621100000456e-01,6.374611650000000518e-01,2.000000000000000000e+02,1.936271229999999832e+01
5.272463274002075195e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.538000000000000256e+01,6.307999999999999829e+01,9.539247321599999552e-01,5.759479690200000057e-01,6.474611649999999496e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.302374339103698730e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.506000000000000227e+01,6.307999999999999829e+01,9.535387561000000511e-01,5.763115905100000269e-01,6.574611649999999585e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.332281463146209717e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.474000000000000199e+01,6.282999999999999829e+01,9.598336353299999901e-01,5.764883492600000325e-01,6.674611649999999674e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.363169717788696289e+02,0.000000000000000000e+00,6.357258696059891889e+01,5.440999999999999659e+01,6.299000000000000199e+01,9.611823001399999455e-01,5.768649020899999647e-01,6.774611649999999763e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.393082146644592285e+02,0.000000000000000000e+00,8.721303740697106832e+01,5.409000000000000341e+01,6.307999999999999829e+01,9.675344931999999565e-01,5.772157304699999658e-01,6.874611649999999852e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.423002667427062988e+02,0.000000000000000000e+00,8.721303740697106832e+01,5.374000000000000199e+01,6.295000000000000284e+01,9.701045330099999919e-01,5.778629780699999774e-01,6.974611649999999941e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.452914814949035645e+02,0.000000000000000000e+00,8.721303740697106832e+01,5.313000000000000256e+01,6.253999999999999915e+01,9.691510999700000406e-01,5.794562644599999812e-01,7.074611650000000029e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.483176419734954834e+02,0.000000000000000000e+00,8.721303740697106832e+01,5.247999999999999687e+01,6.250000000000000000e+01,9.682820875400000027e-01,5.805414202399999946e-01,7.174611650000000118e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.513319470882415771e+02,0.000000000000000000e+00,8.721303740697106832e+01,5.215999999999999659e+01,6.211999999999999744e+01,9.673509352200000411e-01,5.816542222899999670e-01,7.274611650000000207e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.543240313529968262e+02,0.000000000000000000e+00,8.721303740697106832e+01,5.184000000000000341e+01,6.211999999999999744e+01,9.660967750100000195e-01,5.825577397200000229e-01,7.374611650000000296e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.573147459030151367e+02,0.000000000000000000e+00,8.721303740697106832e+01,5.135000000000000142e+01,6.221000000000000085e+01,9.644617107499999786e-01,5.835436181599999994e-01,7.474611650000000385e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.603055269718170166e+02,0.000000000000000000e+00,8.721303740697106832e+01,5.086999999999999744e+01,6.202000000000000313e+01,9.644941247299999576e-01,5.841953433300000054e-01,7.464114007600000100e-01,2.000000000000000000e+02,1.999997769699999850e+01
5.632966606616973877e+02,0.000000000000000000e+00,8.721303740697106832e+01,5.057999999999999829e+01,6.225000000000000000e+01,9.645700194399999816e-01,5.848427850799999828e-01,7.453269857800000064e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.662882890701293945e+02,0.000000000000000000e+00,8.721303740697106832e+01,5.032000000000000028e+01,6.221000000000000085e+01,9.697528852100000263e-01,5.846423053999999508e-01,7.387416459100000221e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.692799911499023438e+02,0.000000000000000000e+00,8.721303740697106832e+01,5.010000000000000142e+01,6.202000000000000313e+01,9.790356424299999638e-01,5.840272038199999516e-01,7.287416460000000207e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.722715408802032471e+02,0.000000000000000000e+00,8.721303740697106832e+01,4.957999999999999829e+01,6.170000000000000284e+01,9.877570959000000483e-01,5.832351007499999573e-01,7.187416460000000118e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.752623910903930664e+02,0.000000000000000000e+00,8.721303740697106832e+01,4.925999999999999801e+01,6.160000000000000142e+01,9.445483737900000065e-01,5.823341441999999590e-01,7.087416460000000029e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.782535314559936523e+02,0.000000000000000000e+00,8.721303740697106832e+01,4.893999999999999773e+01,6.157000000000000028e+01,9.222366192800000029e-01,5.812993956599999956e-01,6.987416459999999940e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.812449131011962891e+02,0.000000000000000000e+00,8.721303740697106832e+01,4.860999999999999943e+01,6.138000000000000256e+01,9.111183095099999463e-01,5.801965642599999917e-01,6.887416459999999852e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.842360794544219971e+02,0.000000000000000000e+00,8.721303740697106832e+01,4.847999999999999687e+01,6.150000000000000000e+01,9.055591580299999777e-01,5.784656894999999910e-01,6.787416459999999763e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.872269654273986816e+02,0.000000000000000000e+00,8.721303740697106832e+01,4.828999999999999915e+01,6.157000000000000028e+01,9.027795790000000542e-01,5.767029129899999829e-01,6.687416459999999674e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.902185940742492676e+02,0.000000000000000000e+00,8.721303740697106832e+01,4.796999999999999886e+01,6.157000000000000028e+01,9.013897855400000436e-01,5.737724061100000217e-01,6.587416459999999585e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.932977099418640137e+02,0.000000000000000000e+00,8.721303740697106832e+01,4.767999999999999972e+01,6.157000000000000028e+01,9.006948930799999475e-01,5.705866943399999780e-01,6.487416459999999496e-01,2.000000000000000000e+02,2.000000000000000000e+01
5.962888758182525635e+02,0.000000000000000000e+00,8.721303740697106832e+01,4.764999999999999858e+01,6.138000000000000256e+01,9.003474464699999791e-01,5.683226581200000460e-01,6.387416460000000518e-01,1.996630166299999871e+02,2.000000000000000000e+01
5.992793755531311035e+02,5.729406692492218411e+01,8.721303740697106832e+01,4.735999999999999943e+01,6.138000000000000256e+01,9.001737133299999583e-01,5.634057225699999893e-01,6.287416460000000429e-01,1.996330334399999913e+02,2.000000000000000000e+01
